time,mon_in,mon_out,tue_in,tue_out,wed_in,wed_out,thu_in,thu_out,fri_in,fri_out,sat_in,sat_out,sun_in,sun_out,week_num
06:00,210,86,217,65,219,51,219,59,209,95,135,100,64,57,16
07:00,548,233,568,227,535,235,548,210,636,226,251,146,95,53,16
08:00,1278,546,1244,564,1104,614,1123,605,1166,545,457,233,201,104,16
09:00,1128,661,1168,631,1114,611,1156,657,1085,699,607,424,417,202,16
10:00,1236,808,1181,813,1277,840,1249,822,1306,862,1060,687,807,468,16
11:00,1355,945,1248,808,1253,868,1313,936,1404,876,1233,749,821,583,16
12:00,1648,1137,1766,1262,1557,1085,1518,996,1807,1145,1662,1075,1014,718,16
13:00,2194,1586,2214,1595,1804,1262,2130,1474,2294,1403,2108,1399,1231,889,16
14:00,1996,1309,2222,1499,1615,1011,1645,1013,2119,1461,1833,1208,1261,830,16
15:00,1668,1132,2688,1710,1633,1171,2542,1595,2066,1280,1778,1048,1753,1064,16
16:00,1624,1097,3199,1892,2058,1297,3431,2064,2502,1438,1724,1041,1192,910,16
17:00,1604,1147,2718,1826,1813,1181,2172,1331,2041,1223,1568,991,1363,914,16
18:00,1314,1028,2588,1657,1289,882,1532,965,1903,1148,1413,793,1451,876,16
19:00,891,589,1048,672,910,597,1191,691,1235,717,1031,645,864,555,16
20:00,700,480,762,470,724,493,1045,653,956,646,895,573,667,471,16
21:00,580,434,569,410,536,385,729,498,922,624,740,493,637,380,16
22:00,455,261,497,356,483,353,564,375,818,493,857,407,489,433,16
23:00,232,146,269,214,193,169,315,292,681,339,551,317,284,362,16
00:00,87,121,71,90,122,99,120,89,174,231,305,264,332,262,17
01:00,42,66,46,38,24,42,27,43,42,85,159,188,181,204,17
02:00,20,47,7,41,11,42,40,29,32,62,107,164,79,188,17
03:00,6,24,19,22,17,30,7,35,20,71,49,163,77,253,17
04:00,6,17,13,12,12,35,24,14,22,37,19,69,15,74,17
05:00,57,20,30,20,34,21,58,17,42,33,39,35,25,41,17
06:00,218,82,225,72,206,60,248,65,230,62,114,59,73,41,17
07:00,583,234,629,238,662,253,720,256,629,240,170,100,106,61,17
08:00,1127,555,1256,533,1108,560,1100,482,1386,625,496,265,195,111,17
09:00,1087,715,1081,614,1224,640,1004,611,1132,644,718,468,467,253,17
10:00,1328,787,1161,800,1228,818,1479,794,1322,816,1055,738,852,441,17
11:00,1335,862,1300,928,1226,903,1294,832,1440,853,1311,948,809,698,17
12:00,1525,1125,1616,1081,1601,1003,1581,1059,1826,1168,1639,982,1022,670,17
13:00,1742,1282,2007,1384,1805,1242,2045,1269,2176,1407,1715,1111,1073,868,17
14:00,1700,1023,2077,1344,1720,1106,2294,1430,1925,1114,2165,1370,1079,899,17
15:00,1400,965,2503,1552,1618,1107,2075,1299,1956,1215,2485,1511,1323,986,17
16:00,1788,1042,2667,1479,1725,1046,2948,1661,2459,1444,2716,1676,1181,740,17
17:00,1749,1187,2524,1684,1763,1127,2584,1711,2457,1460,2315,1327,1264,718,17
18:00,1570,1102,1982,1141,1542,971,2265,1333,2383,1327,1952,1030,2772,1189,17
19:00,939,631,1090,787,1102,787,1447,929,1173,731,1372,818,1089,655,17
20:00,784,509,713,608,782,487,1114,602,1146,600,1010,620,1035,499,17
21:00,556,422,736,523,783,480,929,525,849,548,972,467,705,472,17
22:00,432,362,540,350,537,341,791,412,785,515,946,451,516,544,17
23:00,247,202,272,259,295,234,381,304,655,492,631,426,237,230,17
00:00,119,90,145,143,110,141,133,138,142,162,316,244,440,270,18
01:00,24,55,46,54,17,62,52,66,53,73,101,129,127,191,18
02:00,13,30,13,33,19,42,17,37,46,87,98,158,106,151,18
03:00,6,17,10,36,20,41,26,49,34,78,74,149,88,169,18
04:00,14,21,17,13,12,34,7,30,18,25,22,69,24,88,18
05:00,52,23,38,20,40,21,38,16,39,35,26,42,25,56,18
06:00,180,56,187,55,195,78,204,77,230,86,158,119,87,36,18
07:00,627,241,594,240,517,259,556,214,535,206,189,125,155,79,18
08:00,1420,618,1424,618,1216,538,1043,548,912,467,427,279,249,129,18
09:00,1187,667,1142,790,1029,686,1222,749,1109,745,577,369,379,211,18
10:00,1333,941,1386,947,1265,748,1268,950,1406,815,987,663,602,397,18
11:00,1350,949,1393,997,1273,890,1438,993,1450,879,1215,818,886,623,18
12:00,1714,1158,1691,1151,1522,1031,1773,1133,1681,1178,1531,1063,1091,757,18
13:00,2063,1441,2007,1546,2098,1420,2078,1463,1787,1238,1590,1097,1024,792,18
14:00,2249,1435,2477,1506,2034,1275,1851,1240,1906,1106,1502,1063,1325,1034,18
15:00,2494,1717,1727,1233,2108,1407,1836,1228,1910,1216,2009,1195,1415,997,18
16:00,2242,1554,1785,1198,2469,1440,1808,1185,1905,1132,2604,1482,1210,754,18
17:00,2878,1919,2413,1569,2253,1606,1704,1210,1824,1190,2935,1714,1111,792,18
18:00,2117,1242,1422,1014,2918,1828,1549,985,1564,943,3534,1769,1007,673,18
19:00,1007,688,935,668,1269,927,1222,781,1177,660,1303,710,824,589,18
20:00,752,549,724,457,921,640,986,580,910,583,953,560,740,515,18
21:00,548,434,631,414,722,506,696,468,903,565,804,461,620,398,18
22:00,455,398,609,392,612,458,664,387,685,398,836,511,623,410,18
23:00,243,217,295,252,366,278,337,286,502,320,590,401,472,294,18
00:00,197,228,111,111,94,84,175,153,111,155,299,235,371,341,19
01:00,68,90,56,54,38,49,33,65,35,67,160,174,227,193,19
02:00,82,105,20,35,30,35,23,41,19,39,80,163,110,213,19
03:00,33,155,11,13,18,25,4,24,10,17,75,103,66,273,19
04:00,19,88,7,13,18,25,24,15,14,17,53,56,37,81,19
05:00,24,26,36,18,33,17,30,23,31,14,28,24,40,30,19
06:00,93,46,170,85,216,50,192,62,230,63,114,70,92,57,19
07:00,136,68,557,198,583,193,545,229,577,211,224,115,81,60,19
08:00,227,109,1127,527,1147,537,1057,479,1032,495,445,213,224,118,19
09:00,507,269,1185,620,1205,619,1150,598,1130,755,637,366,344,187,19
10:00,723,493,1179,919,1182,805,1388,899,1357,822,1048,675,689,448,19
11:00,874,615,1392,929,1353,1034,1440,1077,1454,1042,1134,740,831,604,19
12:00,1004,710,1799,1204,1596,1088,1680,1183,1657,1151,1485,932,928,644,19
13:00,1250,778,2132,1527,2022,1341,1888,1284,2076,1469,1485,849,1033,697,19
14:00,1395,951,2284,1611,2207,1319,1937,1263,1900,1265,1704,973,1129,774,19
15:00,1281,805,2106,1495,2542,1572,1665,1065,2696,1698,1943,1208,1214,919,19
16:00,1188,832,2348,1352,1619,1092,1696,994,2619,1604,2168,1264,1267,843,19
17:00,1269,846,1758,1212,2232,1438,1723,1091,2898,1787,2707,1408,1181,771,19
18:00,2325,1359,1468,948,2813,1472,1618,950,3550,1741,2277,1152,1203,716,19
19:00,929,676,982,710,1110,683,1182,671,1459,900,1480,756,1012,644,19
20:00,724,622,693,522,679,520,997,515,994,655,895,579,612,505,19
21:00,586,355,572,420,579,421,713,524,898,501,732,491,422,325,19
22:00,469,373,423,330,467,362,598,344,846,447,864,426,402,288,19
23:00,255,200,305,253,242,204,346,395,652,378,570,357,214,363,19
00:00,100,118,76,96,72,131,113,145,197,194,436,327,369,294,20
01:00,27,59,23,67,39,63,34,79,27,75,183,239,185,226,20
02:00,21,26,4,25,13,37,15,42,48,81,155,209,128,274,20
03:00,5,20,3,26,9,40,21,36,28,82,59,208,66,218,20
04:00,22,30,18,18,11,15,17,16,25,26,16,113,37,111,20
05:00,41,16,42,27,45,17,34,22,43,38,19,28,25,43,20
06:00,202,63,181,54,207,80,195,64,233,83,124,60,85,34,20
07:00,554,253,848,407,739,280,723,286,520,248,210,102,110,81,20
08:00,1063,554,1134,541,1213,540,1222,560,1195,580,401,211,210,120,20
09:00,1014,635,980,640,1119,748,1157,683,1171,729,876,455,484,211,20
10:00,1098,720,1157,810,1131,838,1204,846,1460,997,1452,804,885,507,20
11:00,1213,895,1313,942,1378,886,1458,1004,1679,1029,1593,941,1033,669,20
12:00,1493,1056,1636,1125,1485,1140,1623,1233,1923,1267,1664,1044,1115,771,20
13:00,1752,1169,1845,1352,2047,1290,1862,1394,2325,1528,1697,1059,1521,987,20
14:00,1900,1370,1732,1356,1850,1278,1787,1189,2206,1561,1876,1121,1864,1243,20
15:00,1825,1188,1832,1212,1734,1083,1733,1097,2775,1691,1733,890,2075,1370,20
16:00,2264,1502,1793,1226,1784,1076,1752,1175,2994,1759,1649,891,1979,1230,20
17:00,2056,1450,2116,1500,1819,1312,2504,1572,2956,1726,1400,836,2207,1476,20
18:00,2876,1793,2167,1263,1522,1001,1820,1182,3873,1774,1235,754,2742,1800,20
19:00,967,680,1086,832,904,628,1411,912,1569,867,1281,717,1327,961,20
20:00,592,418,668,445,597,487,986,610,1123,652,908,657,833,598,20
21:00,526,392,627,425,756,441,699,564,961,571,829,454,652,443,20
22:00,430,292,552,321,515,292,823,470,927,539,738,454,622,403,20
23:00,263,205,296,277,322,219,367,340,759,481,631,347,397,245,20
00:00,108,154,85,140,134,183,148,150,148,167,369,294,399,219,21
01:00,35,106,24,35,62,83,33,57,51,93,189,182,183,183,21
02:00,16,37,7,24,33,53,23,46,44,112,87,179,124,278,21
03:00,23,32,10,51,9,56,16,42,14,85,64,166,95,232,21
04:00,23,31,20,13,16,40,20,15,17,41,26,79,39,111,21
05:00,38,17,59,23,44,26,27,18,50,23,65,54,27,50,21
06:00,227,70,220,86,222,59,207,56,233,73,139,61,74,49,21
07:00,563,219,526,215,540,240,919,381,557,237,508,284,84,91,21
08:00,1069,529,1141,540,1080,489,1186,537,1025,536,431,236,235,118,21
09:00,1237,701,1187,690,1147,618,1145,663,1119,697,730,373,471,222,21
10:00,1320,928,1303,869,1347,870,1232,791,1307,819,1026,647,791,458,21
11:00,1463,1086,1367,948,1212,953,1243,877,1709,1058,1354,720,998,584,21
12:00,1572,1236,1729,1132,1717,1169,1636,1069,1750,1230,1580,937,1033,692,21
13:00,1889,1240,2318,1570,1988,1328,1729,1134,2150,1547,1963,1287,1316,832,21
14:00,1683,1257,2065,1346,1867,1249,1742,1120,2200,1533,2271,1403,1542,907,21
15:00,1637,1179,1926,1255,1780,1154,1585,1074,2382,1612,2499,1462,1606,965,21
16:00,1657,1204,2074,1264,1943,1184,1696,1212,2279,1491,2291,1378,1566,1043,21
17:00,1588,1080,2006,1337,2201,1514,1689,1120,2510,1505,2221,1405,1731,1107,21
18:00,1387,903,1442,981,1935,1181,1391,895,3291,1872,1953,1272,2445,1559,21
19:00,934,626,1035,706,1150,728,1144,727,1572,935,1474,1056,1379,885,21
20:00,695,512,746,537,742,494,942,529,1070,673,924,646,687,679,21
21:00,461,385,563,475,702,406,688,428,807,513,763,519,638,400,21
22:00,482,298,542,363,503,386,627,325,870,450,1125,487,561,417,21
23:00,245,150,303,224,356,278,376,264,610,412,791,434,236,292,21
00:00,72,140,112,130,72,73,124,150,203,204,338,232,340,210,22
01:00,37,77,37,68,18,50,40,88,44,99,152,130,174,168,22
02:00,22,41,21,26,6,40,33,52,63,107,118,161,93,164,22
03:00,13,36,6,29,9,12,7,39,22,87,63,116,79,147,22
04:00,19,23,9,19,21,22,12,25,19,44,12,81,38,100,22
05:00,57,15,48,20,42,13,52,13,49,24,24,35,38,54,22
06:00,271,75,309,81,71,34,251,78,287,122,99,40,80,35,22
07:00,564,247,753,365,678,271,1061,524,715,293,342,168,86,63,22
08:00,1313,537,1080,523,1055,493,1002,471,1072,491,346,177,183,109,22
09:00,1190,588,1092,731,1115,614,1044,599,1109,632,667,383,380,216,22
10:00,1132,700,1322,909,1241,799,1187,773,1285,842,1054,633,607,378,22
11:00,1319,857,1383,858,1289,830,1561,900,1482,961,1206,727,873,585,22
12:00,1603,1164,1629,1194,1688,1098,1740,1152,1794,1140,1531,908,1102,722,22
13:00,1832,1296,1994,1448,2102,1482,2229,1471,2076,1297,1438,955,1262,797,22
14:00,1536,989,2032,1386,2073,1347,2170,1553,1960,1199,1501,1042,1335,873,22
15:00,1824,1263,2374,1625,2133,1460,2199,1428,1937,1128,1657,1186,1295,882,22
16:00,1994,1221,2512,1489,1821,1187,2259,1448,1774,1144,1595,1175,1277,911,22
17:00,2117,1299,2517,1491,2369,1597,2470,1580,1882,1203,1604,1214,1248,900,22
18:00,1961,1360,2460,1538,2957,1574,2201,1483,1526,1040,1294,923,1186,746,22
19:00,1310,827,1012,714,1429,906,1401,906,1197,702,1124,615,958,603,22
20:00,739,545,796,576,1194,746,1043,696,944,526,1114,551,754,570,22
21:00,485,391,612,485,743,604,841,535,776,453,1187,465,639,395,22
22:00,456,337,623,474,668,511,655,480,756,422,933,341,587,346,22
23:00,289,261,249,252,391,327,522,335,459,364,755,359,435,276,22
00:00,201,165,99,113,88,147,124,149,162,177,356,231,420,222,23
01:00,107,141,26,73,40,66,24,75,67,104,229,171,160,183,23
02:00,54,96,13,27,23,46,17,46,42,62,104,134,92,161,23
03:00,56,122,9,30,5,44,13,41,9,57,73,169,86,233,23
04:00,30,86,8,20,17,26,8,25,10,24,31,84,32,102,23
05:00,36,45,39,33,43,29,54,23,56,28,37,46,29,54,23
06:00,127,65,241,97,232,78,205,66,245,67,135,47,88,32,23
07:00,136,67,1015,413,1123,478,1143,425,877,403,544,264,270,158,23
08:00,266,140,1091,467,1174,469,1052,505,1114,504,358,220,203,144,23
09:00,517,256,1050,600,966,619,1044,638,1151,674,621,433,404,257,23
10:00,635,459,1238,812,1084,814,1224,854,1299,946,1048,739,745,411,23
11:00,955,566,1367,913,1211,836,1330,871,1419,955,1190,762,940,603,23
12:00,1466,635,1695,1168,1712,1095,1697,1201,1722,1126,1557,989,1067,664,23
13:00,1643,859,2205,1632,2081,1498,2174,1376,2208,1269,1901,1119,1247,834,23
14:00,1607,951,2325,1513,2146,1494,2210,1448,2326,1459,2097,1210,1590,1003,23
15:00,1551,890,1990,1342,2257,1517,2364,1482,2443,1471,2205,1394,1593,1013,23
16:00,1451,1252,2259,1370,2203,1361,2234,1518,2333,1447,2051,1261,1517,1071,23
17:00,1825,1437,2661,1480,2505,1657,2593,1799,2656,1463,2281,1259,1824,1124,23
18:00,2469,1533,3173,1804,3111,1791,3054,1879,3230,1681,2898,1557,2329,1501,23
19:00,1179,947,1291,865,1466,892,1553,892,1713,888,1699,893,1200,835,23
20:00,694,607,677,597,703,570,1063,626,1047,665,978,651,704,626,23
21:00,589,403,542,472,570,492,688,523,892,532,774,544,506,409,23
